0 46
30 3431 34
69 23
30 4131 41
31 4132 41
32 4133 41
33 4134 41
34 4135 41
35 4136 41
36 4137 41
37 4138 41
38 4139 41
39 4140 41
40 4141 41
41 4142 41
42 4143 41
43 4144 41
44 4145 41
45 4146 41
46 4147 41
47 4148 41
48 4149 41
49 4150 41
50 4151 41
51 4152 41
52 4152 42
70 17
8 468 45
8 458 44
8 448 43
8 438 42
8 428 41
8 418 40
8 408 39
8 398 38
8 388 37
8 378 36
8 368 35
8 358 34
8 348 33
8 337 33
7 336 33
6 335 33
5 334 33
71 36
40 1740 18
40 1840 19
40 1940 20
40 2040 21
40 2140 22
40 2240 23
40 2340 24
40 2440 25
40 2540 26
40 2640 27
40 2740 28
40 2840 29
40 2940 30
40 3040 31
40 3140 32
40 3240 33
40 3340 34
40 3440 35
40 3540 36
40 3640 37
40 3740 38
40 3840 39
40 3940 40
40 4040 41
40 4140 42
40 4240 43
40 4340 44
40 4439 44
39 4438 44
38 4437 44
37 4436 44
36 4435 44
35 4434 44
34 4433 44
33 4432 44
32 4431 44
72 38
59 3459 33
59 3359 32
59 3259 31
59 3159 30
59 3059 29
59 2959 28
59 2859 27
59 2759 26
59 2659 25
59 2559 24
59 2459 23
59 2359 22
59 2259 21
59 2159 20
59 2059 19
59 1959 18
59 1859 17
59 1759 16
59 1659 15
59 1559 14
59 1459 13
59 1359 12
59 1259 11
59 1159 10
59 1059 9
59 959 8
59 859 7
59 759 6
59 659 5
59 559 4
59 458 4
58 457 4
57 456 4
56 455 4
55 454 4
54 453 4
53 452 4
52 451 4
73 44
40 440 5
40 540 6
40 640 7
40 740 8
40 840 9
40 940 10
40 1040 11
40 1140 12
40 1240 13
40 1340 14
40 1440 15
40 1540 16
40 1640 17
40 1740 18
40 1840 19
40 1940 20
40 2040 21
40 2139 21
39 2138 21
38 2137 21
37 2136 21
36 2135 21
35 2134 21
34 2133 21
33 2132 21
32 2131 21
31 2130 21
30 2129 21
29 2128 21
28 2127 21
27 2126 21
26 2125 21
25 2124 21
24 2123 21
23 2122 21
22 2121 21
21 2120 21
20 2119 21
19 2118 21
18 2117 21
17 2116 21
16 2115 21
15 2114 21
14 2113 21
74 37
47 4847 47
47 4747 46
47 4647 45
47 4547 44
47 4447 43
47 4347 42
47 4247 41
47 4147 40
47 4047 39
47 3947 38
47 3847 37
47 3746 37
46 3745 37
45 3744 37
44 3743 37
43 3742 37
42 3741 37
41 3740 37
40 3739 37
39 3738 37
38 3737 37
37 3736 37
36 3735 37
35 3734 37
34 3733 37
33 3732 37
32 3731 37
31 3730 37
30 3729 37
29 3728 37
28 3727 37
27 3726 37
26 3725 37
25 3724 37
24 3723 37
23 3722 37
22 3721 37
75 10
11 1711 16
11 1611 15
11 1511 14
11 1410 14
10 149 14
9 148 14
8 147 14
7 146 14
6 145 14
5 144 14
76 43
14 1215 12
15 1216 12
16 1217 12
17 1218 12
18 1219 12
19 1220 12
20 1221 12
21 1222 12
22 1223 12
23 1224 12
24 1225 12
25 1226 12
26 1227 12
27 1228 12
28 1229 12
29 1230 12
30 1231 12
31 1232 12
32 1233 12
33 1233 13
33 1333 14
33 1433 15
33 1533 16
33 1633 17
33 1733 18
33 1833 19
33 1933 20
33 2033 21
33 2133 22
33 2233 23
33 2333 24
33 2433 25
33 2533 26
33 2633 27
33 2733 28
33 2833 29
33 2933 30
33 3033 31
33 3133 32
33 3233 33
33 3333 34
33 3433 35
33 3533 36
77 15
31 4831 47
31 4731 46
31 4631 45
31 4531 44
31 4431 43
31 4331 42
31 4230 42
30 4229 42
29 4228 42
28 4227 42
27 4226 42
26 4225 42
25 4224 42
24 4223 42
23 4222 42
78 36
59 2759 26
59 2659 25
59 2559 24
59 2459 23
59 2359 22
59 2258 22
58 2257 22
57 2256 22
56 2255 22
55 2254 22
54 2253 22
53 2252 22
52 2251 22
51 2250 22
50 2249 22
49 2248 22
48 2247 22
47 2246 22
46 2245 22
45 2244 22
44 2243 22
43 2242 22
42 2241 22
41 2240 22
40 2239 22
39 2238 22
38 2237 22
37 2236 22
36 2235 22
35 2234 22
34 2233 22
33 2232 22
32 2231 22
31 2230 22
30 2229 22
29 2228 22
79 30
18 218 3
18 318 4
18 418 5
18 518 6
18 618 7
18 718 8
18 818 9
18 918 10
18 1018 11
18 1118 12
18 1218 13
18 1318 14
18 1418 15
18 1518 16
18 1618 17
18 1718 18
18 1818 19
18 1918 20
18 2017 20
17 2016 20
16 2015 20
15 2014 20
14 2013 20
13 2012 20
12 2011 20
11 2010 20
10 209 20
9 208 20
8 207 20
7 206 20
80 12
2 592 58
2 582 57
2 573 57
3 574 57
4 575 57
5 576 57
6 577 57
7 578 57
8 579 57
9 5710 57
10 5711 57
11 5712 57
81 29
46 745 7
45 744 7
44 743 7
43 742 7
42 741 7
41 740 7
40 739 7
39 738 7
38 737 7
37 736 7
36 735 7
35 734 7
34 733 7
33 732 7
32 731 7
31 730 7
30 729 7
29 728 7
28 727 7
27 726 7
26 725 7
25 724 7
24 723 7
23 722 7
22 721 7
21 720 7
20 719 7
19 718 7
18 717 7
82 28
13 4813 47
13 4713 46
13 4613 45
13 4513 44
13 4413 43
13 4313 42
13 4213 41
13 4113 40
13 4013 39
13 3913 38
13 3813 37
13 3713 36
13 3613 35
13 3513 34
13 3413 33
13 3313 32
13 3213 31
13 3113 30
13 3013 29
13 2913 28
13 2813 27
13 2713 26
13 2613 25
13 2512 25
12 2511 25
11 2510 25
10 259 25
9 258 25
83 42
7 48 4
8 49 4
9 410 4
10 411 4
11 412 4
12 413 4
13 414 4
14 415 4
15 416 4
16 417 4
17 418 4
18 419 4
19 420 4
20 421 4
21 422 4
22 423 4
23 424 4
24 425 4
25 426 4
26 427 4
27 428 4
28 429 4
29 430 4
30 431 4
31 431 5
31 531 6
31 631 7
31 731 8
31 831 9
31 931 10
31 1031 11
31 1131 12
31 1231 13
31 1331 14
31 1431 15
31 1531 16
31 1631 17
31 1731 18
31 1831 19
31 1931 20
31 2031 21
31 2131 22
84 28
24 5824 57
24 5724 56
24 5624 55
24 5524 54
24 5424 53
24 5324 52
24 5224 51
24 5124 50
24 5024 49
24 4924 48
24 4824 47
24 4724 46
24 4624 45
24 4524 44
24 4424 43
24 4324 42
24 4224 41
24 4124 40
24 4024 39
24 3924 38
24 3824 37
24 3724 36
24 3624 35
24 3524 34
24 3423 34
23 3422 34
22 3421 34
21 3420 34
85 46
37 5337 52
37 5237 51
37 5137 50
37 5037 49
37 4937 48
37 4837 47
37 4737 46
37 4637 45
37 4537 44
37 4437 43
37 4337 42
37 4237 41
37 4137 40
37 4037 39
37 3936 39
36 3935 39
35 3934 39
34 3933 39
33 3932 39
32 3931 39
31 3930 39
30 3929 39
29 3928 39
28 3927 39
27 3926 39
26 3925 39
25 3924 39
24 3923 39
23 3922 39
22 3921 39
21 3920 39
20 3919 39
19 3918 39
18 3917 39
17 3916 39
16 3915 39
15 3914 39
14 3913 39
13 3912 39
12 3911 39
11 3910 39
10 399 39
9 398 39
8 397 39
7 396 39
6 395 39
86 29
38 3538 36
38 3638 37
38 3738 38
38 3838 39
38 3938 40
38 4038 41
38 4138 42
38 4238 43
38 4338 44
38 4438 45
38 4538 46
38 4638 47
38 4738 48
38 4838 49
38 4938 50
38 5038 51
38 5138 52
38 5238 53
38 5338 54
38 5438 55
38 5538 56
38 5638 57
38 5738 58
38 5838 59
38 5937 59
37 5936 59
36 5935 59
35 5934 59
34 5933 59
87 11
6 426 41
6 416 40
6 406 39
6 396 38
6 386 37
6 376 36
6 366 35
6 357 35
7 358 35
8 359 35
9 3510 35
88 31
23 5023 49
23 4923 48
23 4823 47
23 4723 46
23 4623 45
23 4523 44
23 4423 43
23 4323 42
23 4223 41
23 4123 40
23 4023 39
23 3923 38
23 3823 37
23 3723 36
23 3623 35
23 3523 34
23 3423 33
23 3323 32
23 3223 31
23 3123 30
23 3023 29
23 2923 28
23 2824 28
24 2825 28
25 2826 28
26 2827 28
27 2828 28
28 2829 28
29 2830 28
30 2831 28
31 2832 28
89 38
32 4432 43
32 4332 42
32 4232 41
32 4132 40
32 4032 39
32 3932 38
32 3832 37
32 3732 36
32 3632 35
32 3532 34
32 3432 33
32 3332 32
32 3232 31
32 3131 31
31 3130 31
30 3129 31
29 3128 31
28 3127 31
27 3126 31
26 3125 31
25 3124 31
24 3123 31
23 3122 31
22 3121 31
21 3120 31
20 3119 31
19 3118 31
18 3117 31
17 3116 31
16 3115 31
15 3114 31
14 3113 31
13 3112 31
12 3111 31
11 3110 31
10 319 31
9 318 31
8 317 31
90 33
29 5529 54
29 5429 53
29 5329 52
29 5229 51
29 5129 50
29 5029 49
29 4929 48
29 4829 47
29 4729 46
29 4629 45
29 4529 44
29 4429 43
29 4329 42
29 4229 41
29 4129 40
29 4029 39
29 3929 38
29 3829 37
29 3729 36
29 3629 35
29 3529 34
29 3429 33
29 3329 32
29 3229 31
29 3129 30
29 3029 29
29 2929 28
29 2829 27
29 2729 26
29 2629 25
29 2529 24
29 2429 23
29 2330 23
91 22
8 499 49
9 4910 49
10 4911 49
11 4912 49
12 4913 49
13 4914 49
14 4915 49
15 4916 49
16 4917 49
17 4918 49
18 4919 49
19 4920 49
20 4920 50
20 5020 51
20 5120 52
20 5220 53
20 5320 54
20 5420 55
20 5520 56
20 5620 57
20 5720 58
20 5820 59
92 26
26 526 4
26 426 3
26 325 3
25 324 3
24 323 3
23 322 3
22 321 3
21 320 3
20 319 3
19 318 3
18 317 3
17 316 3
16 315 3
15 314 3
14 313 3
13 312 3
12 311 3
11 310 3
10 39 3
9 38 3
8 37 3
7 36 3
6 35 3
5 34 3
4 33 3
3 32 3
93 19
38 1438 13
38 1339 13
39 1340 13
40 1341 13
41 1342 13
42 1343 13
43 1344 13
44 1345 13
45 1346 13
46 1347 13
47 1348 13
48 1349 13
49 1350 13
50 1351 13
51 1352 13
52 1353 13
53 1354 13
54 1355 13
55 1356 13
94 38
37 5337 52
37 5236 52
36 5235 52
35 5234 52
34 5233 52
33 5232 52
32 5231 52
31 5230 52
30 5229 52
29 5228 52
28 5227 52
27 5226 52
26 5225 52
25 5224 52
24 5223 52
23 5222 52
22 5221 52
21 5220 52
20 5219 52
19 5218 52
18 5217 52
17 5216 52
16 5215 52
15 5214 52
14 5213 52
13 5212 52
12 5211 52
11 5210 52
10 529 52
9 528 52
8 527 52
7 526 52
6 525 52
5 524 52
4 523 52
3 522 52
2 521 52
1 520 52
95 40
20 1321 13
21 1322 13
22 1323 13
23 1324 13
24 1325 13
25 1326 13
26 1327 13
27 1328 13
28 1329 13
29 1330 13
30 1331 13
31 1332 13
32 1333 13
33 1334 13
34 1335 13
35 1336 13
36 1337 13
37 1338 13
38 1339 13
39 1340 13
40 1341 13
41 1342 13
42 1343 13
43 1344 13
44 1345 13
45 1346 13
46 1347 13
47 1348 13
48 1349 13
49 1349 14
49 1449 15
49 1549 16
49 1649 17
49 1749 18
49 1849 19
49 1949 20
49 2049 21
49 2149 22
49 2249 23
49 2349 24
96 18
55 4555 46
55 4655 47
55 4755 48
55 4854 48
54 4853 48
53 4852 48
52 4851 48
51 4850 48
50 4849 48
49 4848 48
48 4847 48
47 4846 48
46 4845 48
45 4844 48
44 4843 48
43 4842 48
42 4841 48
41 4840 48
97 29
12 2412 23
12 2312 22
12 2212 21
12 2112 20
12 2012 19
12 1912 18
12 1812 17
12 1712 16
12 1612 15
12 1512 14
12 1412 13
12 1312 12
12 1212 11
12 1112 10
12 1012 9
12 912 8
12 812 7
12 712 6
12 612 5
12 512 4
12 412 3
12 312 2
12 211 2
11 210 2
10 29 2
9 28 2
8 27 2
7 26 2
6 25 2
98 31
1 122 12
2 123 12
3 124 12
4 125 12
5 126 12
6 127 12
7 128 12
8 129 12
9 1210 12
10 1211 12
11 1212 12
12 1213 12
13 1214 12
14 1215 12
15 1216 12
16 1217 12
17 1218 12
18 1218 13
18 1318 14
18 1418 15
18 1518 16
18 1618 17
18 1718 18
18 1818 19
18 1918 20
18 2018 21
18 2118 22
18 2218 23
18 2318 24
18 2418 25
18 2518 26
99 25
8 288 27
8 278 26
8 268 25
8 258 24
8 248 23
8 238 22
8 228 21
8 218 20
8 208 19
8 198 18
8 188 17
8 178 16
8 168 15
8 158 14
8 149 14
9 1410 14
10 1411 14
11 1412 14
12 1413 14
13 1414 14
14 1415 14
15 1416 14
16 1417 14
17 1418 14
18 1419 14
100 32
9 4110 41
10 4111 41
11 4112 41
12 4113 41
13 4114 41
14 4115 41
15 4116 41
16 4117 41
17 4118 41
18 4119 41
19 4120 41
20 4121 41
21 4122 41
22 4123 41
23 4124 41
24 4125 41
25 4126 41
26 4127 41
27 4128 41
28 4129 41
29 4130 41
30 4131 41
31 4132 41
32 4133 41
33 4134 41
34 4135 41
35 4135 42
35 4235 43
35 4335 44
35 4435 45
35 4535 46
35 4635 47
101 44
32 4332 42
32 4232 41
32 4132 40
32 4032 39
32 3932 38
32 3832 37
32 3732 36
32 3632 35
32 3532 34
32 3432 33
32 3332 32
32 3232 31
32 3132 30
32 3032 29
32 2932 28
32 2832 27
32 2732 26
32 2632 25
32 2532 24
32 2432 23
32 2332 22
32 2232 21
32 2132 20
32 2032 19
32 1932 18
32 1832 17
32 1732 16
32 1632 15
32 1532 14
32 1432 13
32 1332 12
32 1232 11
32 1132 10
32 1032 9
32 932 8
32 832 7
32 732 6
32 632 5
32 532 4
32 431 4
31 430 4
30 429 4
29 428 4
28 427 4
102 42
9 2410 24
10 2411 24
11 2412 24
12 2413 24
13 2414 24
14 2415 24
15 2416 24
16 2417 24
17 2418 24
18 2419 24
19 2420 24
20 2421 24
21 2422 24
22 2423 24
23 2424 24
24 2425 24
25 2425 25
25 2525 26
25 2625 27
25 2725 28
25 2825 29
25 2925 30
25 3025 31
25 3125 32
25 3225 33
25 3325 34
25 3425 35
25 3525 36
25 3625 37
25 3725 38
25 3825 39
25 3925 40
25 4025 41
25 4125 42
25 4225 43
25 4325 44
25 4425 45
25 4525 46
25 4625 47
25 4725 48
25 4825 49
25 4925 50
103 34
39 3540 35
40 3541 35
41 3542 35
42 3543 35
43 3544 35
44 3545 35
45 3546 35
46 3547 35
47 3548 35
48 3549 35
49 3550 35
50 3551 35
51 3551 36
51 3651 37
51 3751 38
51 3851 39
51 3951 40
51 4051 41
51 4151 42
51 4251 43
51 4351 44
51 4451 45
51 4551 46
51 4651 47
51 4751 48
51 4851 49
51 4951 50
51 5051 51
51 5151 52
51 5251 53
51 5351 54
51 5451 55
51 5551 56
51 5651 57
104 25
0 431 43
1 432 43
2 433 43
3 434 43
4 435 43
5 436 43
6 437 43
7 438 43
8 439 43
9 4310 43
10 4311 43
11 4312 43
12 4313 43
13 4314 43
14 4315 43
15 4315 44
15 4415 45
15 4515 46
15 4615 47
15 4715 48
15 4815 49
15 4915 50
15 5015 51
15 5115 52
15 5215 53
105 27
21 521 6
21 621 7
21 721 8
21 821 9
21 921 10
21 1021 11
21 1121 12
21 1221 13
21 1321 14
21 1421 15
21 1521 16
21 1621 17
21 1721 18
21 1821 19
21 1921 20
21 2021 21
21 2121 22
21 2221 23
21 2320 23
20 2319 23
19 2318 23
18 2317 23
17 2316 23
16 2315 23
15 2314 23
14 2313 23
13 2312 23
106 21
56 3356 32
56 3256 31
56 3156 30
56 3056 29
56 2956 28
56 2856 27
56 2756 26
56 2656 25
56 2556 24
56 2456 23
56 2356 22
56 2256 21
56 2155 21
55 2154 21
54 2153 21
53 2152 21
52 2151 21
51 2150 21
50 2149 21
49 2148 21
48 2147 21
107 31
9 439 42
9 429 41
9 419 40
9 409 39
9 399 38
9 389 37
9 379 36
9 369 35
9 359 34
9 349 33
9 339 32
9 329 31
9 319 30
9 309 29
9 299 28
9 289 27
9 279 26
9 269 25
9 259 24
9 249 23
9 239 22
9 2210 22
10 2211 22
11 2212 22
12 2213 22
13 2214 22
14 2215 22
15 2216 22
16 2217 22
17 2218 22
18 2219 22
108 45
18 3319 33
19 3320 33
20 3321 33
21 3322 33
22 3323 33
23 3324 33
24 3325 33
25 3326 33
26 3327 33
27 3328 33
28 3329 33
29 3330 33
30 3331 33
31 3332 33
32 3333 33
33 3334 33
34 3335 33
35 3336 33
36 3337 33
37 3338 33
38 3339 33
39 3340 33
40 3341 33
41 3342 33
42 3343 33
43 3344 33
44 3345 33
45 3346 33
46 3347 33
47 3348 33
48 3349 33
49 3350 33
50 3351 33
51 3352 33
52 3353 33
53 3354 33
54 3355 33
55 3356 33
56 3357 33
57 3358 33
58 3358 34
58 3458 35
58 3558 36
58 3658 37
58 3758 38
109 28
18 1918 20
18 2018 21
18 2118 22
18 2218 23
18 2318 24
18 2418 25
18 2518 26
18 2618 27
18 2718 28
18 2818 29
18 2918 30
18 3018 31
18 3118 32
18 3218 33
18 3318 34
18 3418 35
18 3518 36
18 3618 37
18 3718 38
18 3817 38
17 3816 38
16 3815 38
15 3814 38
14 3813 38
13 3812 38
12 3811 38
11 3810 38
10 389 38
110 30
6 436 42
6 426 41
6 416 40
6 407 40
7 408 40
8 409 40
9 4010 40
10 4011 40
11 4012 40
12 4013 40
13 4014 40
14 4015 40
15 4016 40
16 4017 40
17 4018 40
18 4019 40
19 4020 40
20 4021 40
21 4022 40
22 4023 40
23 4024 40
24 4025 40
25 4026 40
26 4027 40
27 4028 40
28 4029 40
29 4030 40
30 4031 40
31 4032 40
32 4033 40
111 47
23 5723 56
23 5623 55
23 5523 54
23 5423 53
23 5323 52
23 5223 51
23 5123 50
23 5023 49
23 4923 48
23 4823 47
23 4723 46
23 4623 45
23 4523 44
23 4423 43
23 4323 42
23 4223 41
23 4123 40
23 4023 39
23 3923 38
23 3823 37
23 3723 36
23 3623 35
23 3523 34
23 3423 33
23 3324 33
24 3325 33
25 3326 33
26 3327 33
27 3328 33
28 3329 33
29 3330 33
30 3331 33
31 3332 33
32 3333 33
33 3334 33
34 3335 33
35 3336 33
36 3337 33
37 3338 33
38 3339 33
39 3340 33
40 3341 33
41 3342 33
42 3343 33
43 3344 33
44 3345 33
45 3346 33
112 46
26 1126 12
26 1226 13
26 1326 14
26 1426 15
26 1526 16
26 1626 17
26 1726 18
26 1826 19
26 1926 20
26 2026 21
26 2126 22
26 2226 23
26 2326 24
26 2426 25
26 2526 26
26 2626 27
26 2726 28
26 2826 29
26 2926 30
26 3026 31
26 3126 32
26 3226 33
26 3326 34
26 3426 35
26 3526 36
26 3626 37
26 3726 38
26 3826 39
26 3926 40
26 4025 40
25 4024 40
24 4023 40
23 4022 40
22 4021 40
21 4020 40
20 4019 40
19 4018 40
18 4017 40
17 4016 40
16 4015 40
15 4014 40
14 4013 40
13 4012 40
12 4011 40
11 4010 40
10 409 40
113 44
13 2013 19
13 1913 18
13 1813 17
13 1713 16
13 1613 15
13 1513 14
13 1413 13
13 1313 12
13 1213 11
13 1113 10
13 1013 9
13 913 8
13 813 7
13 713 6
13 613 5
13 514 5
14 515 5
15 516 5
16 517 5
17 518 5
18 519 5
19 520 5
20 521 5
21 522 5
22 523 5
23 524 5
24 525 5
25 526 5
26 527 5
27 528 5
28 529 5
29 530 5
30 531 5
31 532 5
32 533 5
33 534 5
34 535 5
35 536 5
36 537 5
37 538 5
38 539 5
39 540 5
40 541 5
41 542 5
114 35
41 041 1
41 141 2
41 241 3
41 341 4
41 441 5
41 541 6
41 641 7
41 741 8
41 841 9
41 941 10
41 1041 11
41 1141 12
41 1241 13
41 1341 14
41 1441 15
41 1541 16
41 1641 17
41 1741 18
41 1841 19
41 1941 20
41 2041 21
41 2141 22
41 2241 23
41 2341 24
41 2440 24
40 2439 24
39 2438 24
38 2437 24
37 2436 24
36 2435 24
35 2434 24
34 2433 24
33 2432 24
32 2431 24
31 2430 24
115 19
35 5835 57
35 5735 56
35 5635 55
35 5535 54
35 5435 53
35 5335 52
35 5235 51
35 5135 50
35 5035 49
35 4935 48
35 4835 47
35 4735 46
35 4635 45
35 4535 44
35 4435 43
35 4335 42
35 4235 41
35 4136 41
36 4137 41
116 16
24 4424 43
24 4324 42
24 4224 41
24 4124 40
24 4024 39
24 3924 38
24 3824 37
24 3724 36
24 3624 35
24 3523 35
23 3522 35
22 3521 35
21 3520 35
20 3519 35
19 3518 35
18 3517 35
117 27
32 4932 48
32 4832 47
32 4732 46
32 4632 45
32 4532 44
32 4432 43
32 4332 42
32 4232 41
32 4132 40
32 4032 39
32 3932 38
32 3832 37
32 3732 36
32 3632 35
32 3532 34
32 3432 33
32 3332 32
32 3231 32
31 3230 32
30 3229 32
29 3228 32
28 3227 32
27 3226 32
26 3225 32
25 3224 32
24 3223 32
23 3222 32
118 47
35 1135 12
35 1235 13
35 1335 14
35 1435 15
35 1535 16
35 1635 17
35 1735 18
35 1835 19
35 1935 20
35 2035 21
35 2135 22
35 2235 23
35 2335 24
35 2435 25
35 2535 26
35 2635 27
35 2735 28
35 2835 29
35 2935 30
35 3035 31
35 3135 32
35 3235 33
35 3335 34
35 3435 35
35 3535 36
35 3635 37
35 3735 38
35 3835 39
35 3935 40
35 4035 41
35 4135 42
35 4235 43
35 4335 44
35 4434 44
34 4433 44
33 4432 44
32 4431 44
31 4430 44
30 4429 44
29 4428 44
28 4427 44
27 4426 44
26 4425 44
25 4424 44
24 4423 44
23 4422 44
22 4421 44
119 50
56 1356 14
56 1456 15
56 1556 16
56 1656 17
56 1756 18
56 1856 19
56 1956 20
56 2056 21
56 2156 22
56 2256 23
56 2356 24
56 2456 25
56 2556 26
56 2655 26
55 2654 26
54 2653 26
53 2652 26
52 2651 26
51 2650 26
50 2649 26
49 2648 26
48 2647 26
47 2646 26
46 2645 26
45 2644 26
44 2643 26
43 2642 26
42 2641 26
41 2640 26
40 2639 26
39 2638 26
38 2637 26
37 2636 26
36 2635 26
35 2634 26
34 2633 26
33 2632 26
32 2631 26
31 2630 26
30 2629 26
29 2628 26
28 2627 26
27 2626 26
26 2625 26
25 2624 26
24 2623 26
23 2622 26
22 2621 26
21 2620 26
20 2619 26
120 35
26 3026 31
26 3126 32
26 3226 33
26 3326 34
26 3426 35
26 3526 36
26 3626 37
26 3726 38
26 3826 39
26 3926 40
26 4026 41
26 4126 42
26 4226 43
26 4326 44
26 4426 45
26 4526 46
26 4626 47
26 4726 48
26 4826 49
26 4926 50
26 5026 51
26 5126 52
26 5225 52
25 5224 52
24 5223 52
23 5222 52
22 5221 52
21 5220 52
20 5219 52
19 5218 52
18 5217 52
17 5216 52
16 5215 52
15 5214 52
14 5213 52
121 22
44 3244 31
44 3144 30
44 3044 29
44 2944 28
44 2844 27
44 2744 26
44 2644 25
44 2544 24
44 2444 23
44 2344 22
44 2245 22
45 2246 22
46 2247 22
47 2248 22
48 2249 22
49 2250 22
50 2251 22
51 2252 22
52 2253 22
53 2254 22
54 2255 22
55 2256 22
122 6
20 620 5
20 520 4
20 421 4
21 422 4
22 423 4
23 424 4
123 37
53 1653 17
53 1753 18
53 1853 19
53 1953 20
53 2053 21
53 2153 22
53 2253 23
53 2353 24
53 2453 25
53 2553 26
53 2653 27
53 2753 28
53 2853 29
53 2953 30
53 3053 31
53 3153 32
53 3253 33
53 3353 34
53 3453 35
53 3553 36
53 3653 37
53 3753 38
53 3853 39
53 3953 40
53 4053 41
53 4153 42
53 4253 43
53 4353 44
53 4453 45
53 4553 46
53 4653 47
53 4753 48
53 4853 49
53 4952 49
52 4951 49
51 4950 49
50 4949 49
124 16
0 160 15
0 150 14
0 140 13
0 130 12
0 120 11
0 110 10
0 101 10
1 102 10
2 103 10
3 104 10
4 105 10
5 106 10
6 107 10
7 108 10
8 109 10
9 1010 10
125 45
36 4936 48
36 4836 47
36 4736 46
36 4636 45
36 4536 44
36 4436 43
36 4336 42
36 4236 41
36 4136 40
36 4036 39
36 3936 38
36 3836 37
36 3736 36
36 3636 35
36 3536 34
36 3436 33
36 3336 32
36 3236 31
36 3136 30
36 3036 29
36 2936 28
36 2836 27
36 2736 26
36 2636 25
36 2536 24
36 2436 23
36 2336 22
36 2236 21
36 2135 21
35 2134 21
34 2133 21
33 2132 21
32 2131 21
31 2130 21
30 2129 21
29 2128 21
28 2127 21
27 2126 21
26 2125 21
25 2124 21
24 2123 21
23 2122 21
22 2121 21
21 2120 21
20 2119 21
126 36
13 214 2
14 215 2
15 216 2
16 217 2
17 218 2
18 219 2
19 220 2
20 221 2
21 222 2
22 223 2
23 224 2
24 225 2
25 226 2
26 226 3
26 326 4
26 426 5
26 526 6
26 626 7
26 726 8
26 826 9
26 926 10
26 1026 11
26 1126 12
26 1226 13
26 1326 14
26 1426 15
26 1526 16
26 1626 17
26 1726 18
26 1826 19
26 1926 20
26 2026 21
26 2126 22
26 2226 23
26 2326 24
26 2426 25
127 43
47 4947 48
47 4847 47
47 4747 46
47 4647 45
47 4547 44
47 4447 43
47 4347 42
47 4247 41
47 4147 40
47 4047 39
47 3947 38
47 3847 37
47 3747 36
47 3647 35
47 3547 34
47 3447 33
47 3347 32
47 3247 31
47 3147 30
47 3047 29
47 2947 28
47 2847 27
47 2747 26
47 2647 25
47 2547 24
47 2447 23
47 2347 22
47 2247 21
47 2147 20
47 2047 19
47 1947 18
47 1847 17
47 1747 16
47 1647 15
47 1547 14
47 1448 14
48 1449 14
49 1450 14
50 1451 14
51 1452 14
52 1453 14
53 1454 14
54 1455 14
128 28
37 5937 58
37 5837 57
37 5737 56
37 5637 55
37 5537 54
37 5437 53
37 5337 52
37 5237 51
37 5137 50
37 5037 49
37 4937 48
37 4837 47
37 4737 46
37 4637 45
37 4537 44
37 4437 43
37 4337 42
37 4237 41
37 4137 40
37 4037 39
37 3937 38
37 3837 37
37 3737 36
37 3637 35
37 3538 35
38 3539 35
39 3540 35
40 3541 35
129 35
39 3640 36
40 3641 36
41 3642 36
42 3643 36
43 3644 36
44 3645 36
45 3646 36
46 3647 36
47 3648 36
48 3649 36
49 3650 36
50 3651 36
51 3652 36
52 3653 36
53 3653 37
53 3753 38
53 3853 39
53 3953 40
53 4053 41
53 4153 42
53 4253 43
53 4353 44
53 4453 45
53 4553 46
53 4653 47
53 4753 48
53 4853 49
53 4953 50
53 5053 51
53 5153 52
53 5253 53
53 5353 54
53 5453 55
53 5553 56
53 5653 57
130 16
46 2446 25
46 2546 26
46 2646 27
46 2746 28
46 2846 29
46 2946 30
46 3046 31
46 3146 32
46 3246 33
46 3346 34
46 3445 34
45 3444 34
44 3443 34
43 3442 34
42 3441 34
41 3440 34
131 24
50 3850 37
50 3750 36
50 3650 35
50 3550 34
50 3450 33
50 3350 32
50 3250 31
50 3150 30
50 3050 29
50 2949 29
49 2948 29
48 2947 29
47 2946 29
46 2945 29
45 2944 29
44 2943 29
43 2942 29
42 2941 29
41 2940 29
40 2939 29
39 2938 29
38 2937 29
37 2936 29
36 2935 29
132 17
39 4339 44
39 4439 45
39 4538 45
38 4537 45
37 4536 45
36 4535 45
35 4534 45
34 4533 45
33 4532 45
32 4531 45
31 4530 45
30 4529 45
29 4528 45
28 4527 45
27 4526 45
26 4525 45
25 4524 45
133 18
58 1558 16
58 1658 17
58 1758 18
58 1858 19
58 1958 20
58 2058 21
58 2158 22
58 2258 23
58 2358 24
58 2458 25
58 2558 26
58 2658 27
58 2757 27
57 2756 27
56 2755 27
55 2754 27
54 2753 27
53 2752 27
134 10
41 3940 39
40 3939 39
39 3938 39
38 3937 39
37 3936 39
36 3935 39
35 3934 39
34 3933 39
33 3932 39
32 3931 39
135 47
14 1814 17
14 1714 16
14 1614 15
14 1514 14
14 1414 13
14 1314 12
14 1215 12
15 1216 12
16 1217 12
17 1218 12
18 1219 12
19 1220 12
20 1221 12
21 1222 12
22 1223 12
23 1224 12
24 1225 12
25 1226 12
26 1227 12
27 1228 12
28 1229 12
29 1230 12
30 1231 12
31 1232 12
32 1233 12
33 1234 12
34 1235 12
35 1236 12
